date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,fifa_rank_home,fifa_rank_away,fifa_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments
2026-06-14,4643894,Racing Cordoba,Chaco For Ever,Primera Nacional,14-06-2026 19:00,upcoming,,50.0,26.9,23.1,52,48,45,-3,,,,2,2,0,0,2,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4643901,Mitre SdE,Los Andes,Primera Nacional,14-06-2026 19:00,upcoming,,32.0,27.2,40.8,103,48,89,41,,,,0,0,2,2,2,1,0.0,0.4,-0.4,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4643905,Temperley,Club Atletico Guemes,Primera Nacional,14-06-2026 19:00,upcoming,,54.0,24.0,22.0,50,291,37,-254,,,,1,1,2,1,0,1,0.25,0.5,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4650622,U. La Calera,Universidad de Chile,First Division,14-06-2026 19:00,upcoming,,20.6,11.3,68.0,679,623,2250,1627,,,,1,2,0,2,1,0,0.3333,0.6667,-0.3333,Estadio Municipal Nicolás Chahuán Nazar,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,True,0
2026-06-14,4659243,New England II,New York Red Bulls II,MLS Next Pro,14-06-2026 19:00,upcoming,,60.0,13.3,26.7,15,2,3,1,,,,1,3,1,0,3,0,0.2,0.0,0.2,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4659246,Philadelphia Union II,New York City II,MLS Next Pro,14-06-2026 19:00,upcoming,,66.7,11.1,22.2,9,4,3,-1,,,,0,0,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4659252,Minnesota II,Austin Fc II,MLS Next Pro,14-06-2026 19:00,upcoming,,12.5,37.5,50.0,8,2,3,1,,,,1,1,4,1,1,1,0.1667,0.3333,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4659723,Toronto Tempo,Atlanta Dream,WNBA,14-06-2026 19:00,upcoming,,47.6,4.8,47.6,21,0,20,,,,,0,1,1,0,1,1,0.0,0.0,0.0,Coca-Cola Coliseum,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,True,0
2026-06-14,4659725,New York Liberty,Washington Mystics,WNBA,14-06-2026 19:00,upcoming,,80.0,4.0,16.0,25,70,17,-53,,,,1,1,1,1,0,0,0.3333,1.0,-0.6667,Barclays Center,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,True,0
2026-06-14,4669184,Athletic Club,Goias,Brasileirão - Série B,14-06-2026 19:00,upcoming,,36.6,29.1,34.3,609,141,4235,4094,,,,2,1,1,0,2,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-14,4677803,Paysandu,Inter de Limeira,Serie C,14-06-2026 19:00,upcoming,,68.7,15.0,16.3,520,1748,266,-1482,,,,1,0,0,1,2,1,1.0,0.25,0.75,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-14,4682655,Sarmiento de Resistencia,Defensores Pto. Vilelas,Federal A,14-06-2026 19:00,upcoming,,10.0,30.0,60.0,10,21,0,,,,,0,0,0,1,0,0,,1.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4685946,Caravaggio,Fluminense-SC,Catarinense - Serie B,14-06-2026 19:00,upcoming,,30.0,50.0,20.0,10,5,0,,,,,1,2,1,0,0,0,0.25,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695907,Betim EC,Operário-MS,Serie D,14-06-2026 19:00,upcoming,,48.1,11.5,40.4,52,22,95,73,,,,0,1,2,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695908,Uberlandia,Ouvidorense,Serie D,14-06-2026 19:00,upcoming,,77.8,14.3,7.9,63,156,5,-151,,,,2,2,2,1,1,0,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695909,Crac,Ivinhema,Serie D,14-06-2026 19:00,upcoming,,61.7,17.0,21.3,47,143,31,-112,,,,0,2,1,2,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695910,Jacuipense,ASA-AL,Serie D,14-06-2026 19:00,upcoming,,40.3,27.3,32.5,77,456,495,39,,,,2,2,1,2,2,1,0.4,0.4,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695913,Sergipe,Serra Branca,Serie D,14-06-2026 19:00,upcoming,,55.7,18.2,26.1,88,279,37,-242,,,,0,0,2,2,1,0,0.0,0.6667,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695914,Lagarto,Decisão Futebol Clube,Serie D,14-06-2026 19:00,upcoming,,64.7,16.2,19.1,68,146,17,-129,,,,1,2,2,2,1,0,0.2,0.6667,-0.4667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695915,Retrô FC,Treze-PB,Serie D,14-06-2026 19:00,upcoming,,34.2,20.7,45.0,111,132,483,351,,,,2,2,1,2,0,1,0.4,0.6667,-0.2667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695937,Manauara,São Raimundo RR,Serie D,14-06-2026 19:00,upcoming,,48.8,23.3,27.9,43,29,137,108,,,,1,2,1,1,2,0,0.25,0.3333,-0.0833,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695938,Nacional-AM,Monte Roraima,Serie D,14-06-2026 19:00,upcoming,,50.9,15.8,33.3,57,136,2,-134,,,,2,0,1,0,2,1,0.6667,0.0,0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695939,GAS,Manaus,Serie D,14-06-2026 19:00,upcoming,,25.9,19.0,55.2,58,28,234,206,,,,0,0,0,2,2,1,,0.4,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4713938,Atlético de Alagoinhas,CSA,Serie D,14-06-2026 19:00,upcoming,,8.3,12.1,79.5,132,154,1258,1104,,,,2,2,0,2,2,1,0.5,0.4,0.1,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4713939,CSE,Juazeirense,Serie D,14-06-2026 19:00,upcoming,,31.4,17.6,51.0,51,108,607,499,,,,2,2,0,2,2,0,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4714097,GE Bagé,Guarany-RS,Copa FGF,14-06-2026 19:00,upcoming,,50.0,12.5,37.5,16,0,37,,,,,2,0,1,0,2,0,0.6667,0.0,0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733718,Marineros De Carabobo,Caciques De Distrito,LMBP,14-06-2026 19:00,upcoming,,33.3,33.3,33.3,3,6,6,0,,,,0,0,0,1,1,0,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4734756,Malaga,Almeria,LaLiga 2,14-06-2026 19:00,upcoming,,58.2,13.9,27.9,1379,2792,1910,-882,,,,2,1,1,1,2,1,0.5,0.25,0.25,Estadio La Rosaleda,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,True,0
2026-06-14,4736045,Jardín del Edén,Tricolor De Paine,Tercera División B,14-06-2026 19:00,upcoming,,60.0,20.0,20.0,5,0,0,,,,,0,0,2,0,0,2,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4555584,Athletics,Colorado Rockies,MLB,14-06-2026 19:05,upcoming,,63.6,4.5,31.8,22,171,163,-8,,,,1,1,1,0,0,1,0.3333,0.0,0.3333,Las Vegas Ballpark,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733185,Stade Français,La Rochelle,Top 14,14-06-2026 19:05,upcoming,,33.3,33.3,33.3,3,15,9,-6,,,,0,1,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4555039,San Francisco Giants,Chicago Cubs,MLB,14-06-2026 19:10,upcoming,,26.9,3.8,69.2,26,506,416,-90,,,,0,1,0,1,1,0,0.0,0.5,-0.5,Oracle Park,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4736841,Tomas Martinez,Joao Victor C Loureiro,Asunción,14-06-2026 19:30,upcoming,,33.3,33.3,33.3,3,0,0,,,,,0,1,1,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4736835,Alejandro Hayen,Parisca I.,Asunción,14-06-2026 19:30,upcoming,,33.3,33.3,33.3,3,0,0,,,,,0,1,1,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4643896,Central Norte,San Telmo,Primera Nacional,14-06-2026 19:30,upcoming,,43.3,23.3,33.3,30,26,44,18,,,,0,2,0,2,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4643906,Deportivo Maipu,Tristan Suarez,Primera Nacional,14-06-2026 19:30,upcoming,,54.2,24.1,21.7,83,44,45,1,,,,0,1,0,2,2,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-14,4677808,Itabaiana,Ituano,Serie C,14-06-2026 19:30,upcoming,,20.0,34.0,46.0,200,230,667,437,,,,0,2,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4688681,Futuro,Malleco Unido,Tercera Division A,14-06-2026 19:30,upcoming,,8.3,8.3,83.3,12,0,20,,,,,0,2,0,1,1,2,0.0,0.25,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4728736,Icasa,Itapipoca,Cearense 2,14-06-2026 19:30,upcoming,,79.7,7.8,12.5,64,277,35,-242,,,,2,1,2,2,1,2,0.4,0.4,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4736842,Mateo Del Pino,Gustavo Almeida,Asunción,14-06-2026 19:30,upcoming,,33.3,33.3,33.3,3,0,0,,,,,1,0,0,0,0,1,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4627859,Netherlands,Japan,FIFA World Cup,14-06-2026 20:00,upcoming,,60.4,12.6,27.0,60796,8950,5144,-3806,8,18,10,1,0,2,1,1,1,0.3333,0.3333,0.0,AT&T Stadium (Arlington),,0,0,0,0,0,0,False,Probable Lineups,False,False,False,True,True,0
2026-06-14,4659245,Chicago Fire II,Inter Miami II,MLS Next Pro,14-06-2026 20:00,upcoming,,21.1,28.9,50.0,38,2,33,31,,,,0,1,0,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4669182,Cuiabá,Vila Nova,Brasileirão - Série B,14-06-2026 20:00,upcoming,,34.2,21.9,43.9,726,1420,1371,-49,,,,1,1,0,1,1,1,0.5,0.3333,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-14,4682642,Costa Brava (Gral Pico),Cipolletti,Federal A,14-06-2026 20:00,upcoming,,14.3,14.3,71.4,7,1,20,19,,,,2,1,0,1,0,1,0.6667,0.5,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4684510,Deportes Linares,Lota Schwager,Segunda División,14-06-2026 20:00,upcoming,,48.9,4.5,46.6,88,30,41,11,,,,2,1,0,2,0,0,0.6667,1.0,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695903,Rio Branco-ES,Porto-BA,Serie D,14-06-2026 20:00,upcoming,,48.3,16.7,35.0,60,106,9,-97,,,,1,1,0,0,0,2,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695905,Real Noroeste,Democrata GV,Serie D,14-06-2026 20:00,upcoming,,26.0,16.0,58.0,50,167,133,-34,,,,2,2,2,1,1,0,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695906,Tombense,Vitória/ES,Serie D,14-06-2026 20:00,upcoming,,56.0,24.0,20.0,50,920,119,-801,,,,1,2,1,0,0,2,0.25,0.0,0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733219,Amazon Callao FC,Deportivo Coopsol,Liga 3,14-06-2026 20:00,upcoming,,66.7,11.1,22.2,9,1,56,55,,,,2,1,1,0,0,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733220,Pacifico FC,Centro Social de Pariacoto,Liga 3,14-06-2026 20:00,upcoming,,20.0,60.0,20.0,5,16,0,,,,,1,1,1,0,0,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733226,CSD Juventud Santo Domingo,Deportivo Lute,Liga 3,14-06-2026 20:00,upcoming,,25.0,25.0,50.0,4,0,0,,,,,0,2,0,0,0,2,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733686,Pericos de Puebla,Toros de Tijuana,LMB,14-06-2026 20:00,upcoming,,60.0,20.0,20.0,5,40,20,-20,,,,1,1,0,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4734733,Universidad De Concepcion (W),Azul y Rojo (W),National League Women,14-06-2026 20:00,upcoming,,33.3,33.3,33.3,3,0,0,,,,,1,1,1,0,0,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4555982,Los Angeles Angels,Tampa Bay Rays,MLB,14-06-2026 20:07,upcoming,,34.4,3.1,62.5,32,220,192,-28,,,,1,1,1,0,1,1,0.3333,0.0,0.3333,Angel Stadium,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733221,Union Huaral,Alianza Lima Reserve,Liga 3,14-06-2026 20:30,upcoming,,33.3,11.1,55.6,9,36,2,-34,,,,1,2,0,2,2,0,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4668132,Brazil,Argentina,Volleyball Nations League,14-06-2026 21:00,upcoming,,85.8,0.1,14.1,1607,660,306,-354,,,,1,1,0,0,0,0,0.5,,,Nilson Nelson Gymnasium,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695934,Porto Velho,Humaitá/AC,Serie D,14-06-2026 21:00,upcoming,,67.9,13.2,18.9,53,79,91,12,,,,1,2,2,0,0,0,0.2,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695935,Araguaína,Galvez,Serie D,14-06-2026 21:00,upcoming,,46.7,20.0,33.3,45,11,96,85,,,,0,2,0,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4695936,Independência,Guaporé,Serie D,14-06-2026 21:00,upcoming,,48.7,20.5,30.8,39,17,14,-3,,,,1,1,1,1,1,2,0.3333,0.25,0.0833,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4732737,Paysandu FC,Plaza Colonia,Segunda Division,14-06-2026 21:00,upcoming,,44.4,7.4,48.1,27,2,204,202,,,,1,0,0,2,0,1,1.0,0.6667,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733423,Caneros Del Este,Metros De Santiago,LNB,14-06-2026 21:00,upcoming,,33.3,33.3,33.3,3,0,0,,,,,0,0,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733719,Samanes De Aragua,Centauros De La Guaira,LMBP,14-06-2026 21:00,upcoming,,33.3,33.3,33.3,3,6,6,0,,,,1,1,0,1,0,1,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4736030,Club Atletico Minero Amayapampa,Highland Players,Copa Simón Bolívar,14-06-2026 21:00,upcoming,,50.0,33.3,16.7,6,0,0,,,,,0,,,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4736031,Em Huanuni,Deportivo Escara,Copa Simón Bolívar,14-06-2026 21:00,upcoming,,71.4,14.3,14.3,7,20,6,-14,,,,1,2,1,2,0,0,0.25,1.0,-0.75,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4736032,CD Guadalajara Qaqachaca,AFIZ,Copa Simón Bolívar,14-06-2026 21:00,upcoming,,71.4,14.3,14.3,7,0,0,,,,,2,2,1,0,1,1,0.4,0.0,0.4,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733720,Delfines De La Guaira,Lideres De Miranda,LMBP,14-06-2026 21:00,upcoming,,33.3,33.3,33.3,3,1,1,0,,,,0,1,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4651121,Universidad Catolica,U. De Concepción,First Division,14-06-2026 21:30,upcoming,,70.7,11.0,18.3,498,1983,590,-1393,,,,1,1,1,0,2,2,0.3333,0.0,0.3333,Claro Arena,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,True,0
2026-06-14,4733424,Héroes de Moca,Gigantes San Francisco,LNB,14-06-2026 21:30,upcoming,,33.3,33.3,33.3,3,0,0,,,,,1,0,0,0,1,1,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4639210,Deportivo Merlo,Argentino Merlo,Primera B Metropolitana,14-06-2026 22:00,upcoming,,67.9,10.7,21.4,28,61,29,-32,,,,0,1,2,2,1,0,0.0,0.6667,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4659244,Fc Cincinnati II,Columbus Crew II,MLS Next Pro,14-06-2026 22:00,upcoming,,20.0,20.0,60.0,10,3,3,0,,,,0,0,0,1,4,3,,0.125,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4664879,Vancouver Fc,Pacific,Canadian Premier League,14-06-2026 22:00,upcoming,,52.0,24.0,24.0,25,5,17,12,,,,1,0,2,2,2,0,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4668120,USA,Italy,Volleyball Nations League,14-06-2026 22:00,upcoming,,54.5,1.8,43.6,55,206,248,42,,,,1,1,1,1,0,0,0.3333,1.0,-0.6667,TD Place Arena,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4669185,Botafogo-SP,Operário-PR,Brasileirão - Série B,14-06-2026 22:00,upcoming,,38.7,28.9,32.4,426,896,729,-167,,,,0,2,0,1,1,2,0.0,0.25,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-14,4669785,Novorizontino,Náutico,Brasileirão - Série B,14-06-2026 22:00,upcoming,,48.6,24.9,26.5,615,599,1832,1233,,,,1,2,2,0,0,1,0.2,0.0,0.2,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4688933,Capitanes De Arecibo,Criollos de Caguas,BSN,14-06-2026 22:00,upcoming,0:0,58.6,3.4,37.9,29,3,0,,,,,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4677806,Volta Redonda,Confianca,Serie C,14-06-2026 22:30,upcoming,,44.1,24.2,31.7,186,515,529,14,,,,1,0,1,0,2,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4677807,Floresta EC,Figueirense,Serie C,14-06-2026 22:30,upcoming,,33.3,20.6,46.1,165,233,2598,2365,,,,1,0,1,1,2,0,0.5,0.3333,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4627871,Ivory Coast,Ecuador,FIFA World Cup,14-06-2026 23:00,upcoming,,33.1,13.8,53.1,33525,2808,6240,3432,33,23,-10,1,1,1,1,1,2,0.3333,0.25,0.0833,Lincoln Financial Field (Philadelphia),,0,0,0,0,0,0,False,Probable Lineups,False,False,False,True,True,0
2026-06-14,4709516,Dominican Republic,Guatemala,NORCECA Final Four,14-06-2026 23:00,upcoming,,60.0,20.0,20.0,5,8,8,0,,,,0,1,0,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4710806,Westchester SC,Greenville Triumph Sc,USL League One,14-06-2026 23:00,upcoming,,50.0,25.0,25.0,4,0,2,,,,,2,0,0,1,0,2,1.0,0.3333,0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733687,Sultanes de Monterrey,Piratas de Campeche,LMB,14-06-2026 23:00,upcoming,,33.3,33.3,33.3,3,56,14,-42,,,,1,0,0,0,0,1,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733688,Charros de Jalisco,Diablos Rojos del México,LMB,14-06-2026 23:00,upcoming,,12.5,12.5,75.0,8,47,34,-13,,,,0,0,1,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733689,Conspiradores de Querétaro,Tecos de los Dos Laredos,LMB,14-06-2026 23:00,upcoming,,33.3,33.3,33.3,3,2,6,4,,,,1,1,1,0,0,0,0.3333,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4733693,Dorados de Chihuahua,Guerreros de Oaxaca,LMB,14-06-2026 23:00,upcoming,,33.3,33.3,33.3,3,6,16,10,,,,1,1,0,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4734734,Colegio Los Leones (W),Santiago Morning Quilicura (W),National League Women,14-06-2026 23:00,upcoming,,33.3,33.3,33.3,3,0,0,,,,,1,1,0,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-14,4556098,Boston Red Sox,Texas Rangers,MLB,14-06-2026 23:20,upcoming,,57.1,3.6,39.3,28,612,218,-394,,,,1,1,0,0,0,1,0.5,0.0,0.5,Fenway Park,,0,0,0,0,0,0,False,,False,False,False,False,False,0
